Type,Name,PID,CPU %,MEM %,RAM MB,Heavy
RAM,vndservicemanager,,,,1.796875,False
RAM,vendor.samsung.hardware.vibrator-service,,,,1.78515625,False
RAM,android.hardware.drm-service.widevine,,,,1.78515625,False
RAM,gpuservice,,,,1.78515625,False
RAM,vendor.samsung.hardware.wifi-service,,,,1.75,False
RAM,vendor.samsung.hardware.light-service,,,,1.73828125,False
RAM,vendor.samsung.hardware.sysinput-service,,,,1.73828125,False
RAM,android.hardware.drm-service.clearkey,,,,1.70703125,False
RAM,perfsdkserver,,,,1.70703125,False
RAM,credstore,,,,1.703125,False
RAM,android.hardware.bluetooth@1.0-service,,,,1.6953125,False
RAM,fabric_crypto,,,,1.671875,False
RAM,incidentd,,,,1.66796875,False
RAM,iod,,,,1.66015625,False
RAM,vendor.samsung.hardware.security.proca@2.0-service,,,,1.65625,False
RAM,vendor.samsung_slsi.hardware.ExynosHWCServiceTW@1.0-service,,,,1.640625,False
RAM,cass,,,,1.63671875,False
RAM,smdexe,,,,1.6328125,False
RAM,speg_helper,,,,1.6328125,False
RAM,spqr_service,,,,1.6328125,False
RAM,vendor.samsung.hardware.security.engmode@1.0-service,,,,1.59765625,False
RAM,ip6tables-restore,,,,1.59765625,False
RAM,iptables-restore,,,,1.58203125,False
RAM,android.hardware.usb@1.3-service.coral,,,,1.5625,False
RAM,imsd,,,,1.55859375,False
RAM,watchdogd,,,,1.5546875,False
RAM,vendor.samsung.hardware.security.vaultkeeper@2.0-service,,,,1.52734375,False
RAM,wlbtd,,,,1.515625,False
RAM,android.hidl.allocator@1.0-service,,,,1.49609375,False
RAM,tzts_daemon,,,,1.48828125,False
RAM,auditd,,,,1.48828125,False
RAM,tombstoned,,,,1.47265625,False
RAM,connfwexe,,,,1.47265625,False
RAM,android.hardware.audio.service,,,,1.359375,False
RAM,android.hardware.gatekeeper@1.0-service,,,,1.30859375,False
RAM,ddexe,,,,1.29296875,False
RAM,traced_probes,,,,1.26953125,False
RAM,traced,,,,1.26953125,False
RAM,diagexe,,,,1.265625,False
RAM,cbd,,,,1.265625,False
RAM,main_abox,,,,1.2578125,False
RAM,abox_log,,,,1.234375,False
RAM,init,,,,1.19140625,False
RAM,drmserver,,,,0.69140625,False
RAM,media.codec,,,,0.28515625,False
RAM,android.hardware.cas@1.2-service,,,,0.2109375,False
